,Time_Zone ,Date,Tweets_tag
2655, Central Africa Standard Time	,2019-02-22,"		RT @DandoraJustice: Bound by no boundaries, contained by no social class, tamed by no time.Long live #CaroMtetezi @WMutunga @MarthaKarua @Oâ€¦	en	[{'screen_name': 'dandorajustice', 'name': 'dandora community justice centre', 'id': '984028860470743045'}, {'screen_name': 'wmutunga', 'name': 'dr willy m mutunga, chief justice, kenya (2011-16)', 'id': '323216653'}, {'screen_name': 'marthakarua', 'name': 'martha karua sc', 'id': '119958687'}]	[]	[]	0	23	0	['caromtetezi']	[]	https://twitter.com/fidakenya/status/1098961358052298753	True	0	0					984028860470743045	Bound by no boundaries, contained by no social class, tamed by no time.Long live #CaroMtetezi @WMutunga @MarthaKarua @OHCHRKENYA @EstherPassaris @bonifacemwangi @thekhrc @nchrdkenya @AmnestyKenya @husskhalid @IJMKenya @orengo_james @OAmollo @CREAWKenya @fidakenya @timothynjoya https://t.co/lmNIbr9zgN	1098946428821557249	[]	2019-02-22 15:03:40 W. Central Africa Standard Time"
2656, Central Africa Standard Time	,2019-02-22,"		Pregnancy stigma causes college and varsity student to adopt crude methods of pregnancy termination. @Evelyn_Opondo @IsabellaMuthoni @thekhrc @HakiKNCHR @timothynjoya @TheStarKenya    https://t.co/Sozt3vrVqq	en	[{'screen_name': 'isabellamuthoni', 'name': 'muthoni on-my-behalf', 'id': '37613585'}, {'screen_name': 'thekhrc', 'name': 'khrc', 'id': '78857884'}, {'screen_name': 'hakiknchr', 'name': 'knchr', 'id': '250154979'}, {'screen_name': 'timothynjoya', 'name': 'timothy njoya', 'id': '277121148'}, {'screen_name': 'thestarkenya', 'name': 'thestarkenya', 'id': '343326011'}]	['https://www.the-star.co.ke/news/2019/02/22/foetuses-collected-from-dustbins-in-varsities-as-stigma-illegality_c1897720']	[]	0	4	8	[]	[]	https://twitter.com/fidakenya/status/1098874174532190209	False	0	0								[]"
2657, Central Africa Standard Time	,2019-02-22,"		@Wendzy_Barbara @NasangaAki @MarthaKarua @KEWOPA @EstherPassaris @MarieStopesKe The conversation must be propelled. Women's Rights are Human Rights.  As such, women deserve to have options. @ReproRights @thekhrc @IsabellaMuthoni @Evelyne_Opondo @ItsGeorgeKegoro @amnesty @irunguhoughton	en	[{'screen_name': 'reprorights', 'name': 'center for reproductive rights', 'id': '50310311'}, {'screen_name': 'thekhrc', 'name': 'khrc', 'id': '78857884'}, {'screen_name': 'isabellamuthoni', 'name': 'muthoni on-my-behalf', 'id': '37613585'}, {'screen_name': 'evelyne_opondo', 'name': 'evelyne opondo', 'id': '915210782715056129'}, {'screen_name': 'itsgeorgekegoro', 'name': 'george kegoro', 'id': '1148034332'}, {'screen_name': 'amnesty', 'name': 'amnesty international', 'id': '18213483'}, {'screen_name': 'irunguhoughton', 'name': 'irÅ©ngÅ© houghton', 'id': '90386770'}]	[]	[]	0	0	1	[]	[]	https://twitter.com/fidakenya/status/1098871889395630081	False	0	0								[{'screen_name': 'Wendzy_Barbara', 'name': 'Beria ðŸ‡°ðŸ‡ª', 'id': '475955915'}, {'screen_name': 'NasangaAki', 'name': 'Nasanga Aki', 'id': '165665318'}, {'screen_name': 'MarthaKarua', 'name': 'Martha Karua SC', 'id': '119958687'}, {'screen_name': 'KEWOPA', 'name': 'KEWOPA', 'id': '402798792'}, {'screen_name': 'EstherPassaris', 'name': 'Hon. Esther M Passaris', 'id': '38699733'}, {'screen_name': 'MarieStopesKe', 'name': 'Marie Stopes Kenya', 'id': '888664687'}]"
2658, Central Africa Standard Time	,2019-02-22,"		RT @citizentvkenya: Memorial service held for Dandora activist Caroline Mwatha â€“ PHOTOS   https://t.co/M4TkXYbkEZ	en	[{'screen_name': 'citizentvkenya', 'name': 'citizen tv kenya', 'id': '70394965'}]	['https://citizentv.co.ke/news/memorial-service-held-for-dandora-activist-caroline-mwatha-photos-232627/']	[]	0	3	0	[]	[]	https://twitter.com/fidakenya/status/1098827356091940864	True	0	0					70394965	""Memorial service held for Dandora activist Caroline Mwatha â€“ PHOTOS"
2659, Central Africa Standard Time	,2019-02-21,"		RT @Evelyne_Opondo: @MOH_Kenya must #KeepWanjikuSafe by ensuring women and girls in Kenya are able to access quality reproductive healthcarâ€¦	en	[{'screen_name': 'evelyne_opondo', 'name': 'evelyne opondo', 'id': '915210782715056129'}, {'screen_name': 'moh_kenya', 'name': 'ministry of health', 'id': '4871317955'}]	[]	[]	0	15	0	['keepwanjikusafe']	[]	https://twitter.com/fidakenya/status/1098666534627618822	True	0	0					915210782715056129	@MOH_Kenya must #KeepWanjikuSafe by ensuring women and girls in Kenya are able to access quality reproductive healthcare services and information @fidakenya @TICAH_KE https://t.co/jwBPlyLHkv	1098640849435533318	[]	2019-02-21 18:49:24 W. Central Africa Standard Time"
2660, Central Africa Standard Time	,2019-02-21,		FIDA-K would be interested on the results of this survey. Kindly share with us as you go by.	en	[]	[]	[]	0	1	1	[]	[]	https://twitter.com/fidakenya/status/1098666394827321344	False	https://twitter.com/WomankindKenya/status/1098507315123240961	0								[]
2661, Central Africa Standard Time	,2019-02-21,"		RT @Shikohkihika: She was a Mother, a daughter,, a human rights defender  and a Friend... Rest in Power #CaroMtetezi  #CarolMtetezi  https:/â€¦	en	[{'screen_name': 'shikohkihika', 'name': 'shikoh kihika', 'id': '411449934'}]	[]	[]	0	10	0	['caromtetezi', 'carolmtetezi']	[]	https://twitter.com/fidakenya/status/1098664086148132870	True	0	0					411449934	She was a Mother, a daughter,, a human rights defender  and a Friend... Rest in Power #CaroMtetezi  #CarolMtetezi https://t.co/TfIAvZOmsG	1098649652025573376	[]	2019-02-21 19:24:23 W. Central Africa Standard Time"
2662, Central Africa Standard Time	,2019-02-21,"		RT @InformAction_KE: #Rest In Power Comrade Caroline Mwatha. Our special condolences go to the family of the heroine of social justice @Simâ€¦	en	[{'screen_name': 'informaction_ke', 'name': 'informaction', 'id': '701553247'}]	[]	[]	0	38	0	['rest']	[]	https://twitter.com/fidakenya/status/1098613610857803777	True	0	0					701553247	#Rest In Power Comrade Caroline Mwatha. Our special condolences go to the family of the heroine of social justice @SimekhaJME @WinnieMasai @SALungaho @OdingaRonald #CaroMtetezi #CarolineMwatha https://t.co/PKjxXkyJDR	1098593273025839104	[]	2019-02-21 15:40:21 W. Central Africa Standard Time"
2663, Central Africa Standard Time	,2019-02-21,"		RT @Minookyaa: Rest in Power Girl, we shall forever celebrate you  #CaroMtetezi @DandoraJustice @MathareSJustice @mukuru_cjc  https://t.co/zâ€¦	en	[{'screen_name': 'minookyaa', 'name': 'minoo kyaa', 'id': '908204248667697164'}, {'screen_name': 'dandorajustice', 'name': 'dandora community justice centre', 'id': '984028860470743045'}, {'screen_name': 'matharesjustice', 'name': 'mathare social justice centre (msjc)', 'id': '3388738829'}, {'screen_name': 'mukuru_cjc', 'name': 'mukuru community justice centre', 'id': '1017027366286249984'}]	[]	[]	0	45	0	['caromtetezi']	[]	https://twitter.com/fidakenya/status/1098613426870501376	True	0	0					908204248667697164	""Rest in Power Girl, we shall forever celebrate you"
2664, Central Africa Standard Time	,2019-02-21,"		RT @NAYAKenya: We need to celebrate WOMEN who take their life and time in defending the rights of the marginalized and affected.   Human Riâ€¦	en	[{'screen_name': 'nayakenya', 'name': 'naya kenya', 'id': '453828897'}]	[]	[]	0	26	0	[]	[]	https://twitter.com/fidakenya/status/1098613384302546944	True	0	0					453828897	""We need to celebrate WOMEN who take their life and time in defending the rights of the marginalized and affected."
2665, Central Africa Standard Time	,2019-02-21,"		May Caroline Mwatha's work in the defence of Human Rights live on. Women's Rights are Human Rights.  #CaroMtetezi @amnesty @thekhrc  https://t.co/fCrLKHwn3L	en	[{'screen_name': 'amnesty', 'name': 'amnesty international', 'id': '18213483'}, {'screen_name': 'thekhrc', 'name': 'khrc', 'id': '78857884'}]	[]	['https://pbs.twimg.com/media/Dz8PBt4WwAAYp6o.jpg']	1	4	15	['caromtetezi']	[]	https://twitter.com/fidakenya/status/1098613373405720581	False	0	1	https://pbs.twimg.com/media/Dz8PBt4WwAAYp6o.jpg							[]"
2666, Central Africa Standard Time	,2019-02-21,"		The government needs to do more to curb unsafe abortions in Kenya. #CaroMtetezi #CarolineMwatha  https://t.co/GlZrl544PP	en	[]	[]	[]	0	4	16	['caromtetezi', 'carolinemwatha']	[]	https://twitter.com/fidakenya/status/1098611569871765505	False	0	1	https://pbs.twimg.com/ext_tw_video_thumb/1098611303944519681/pu/img/8Np9HpeI9hXv1ofB.jpg							[]"
2667, Central Africa Standard Time	,2019-02-21,"		Rev Timothy Njoya:Through Caroline Mwatha, may Justice and Womens Rights be considered worthy. #CaroMtetezi #carolinemwatha  https://t.co/oitIQf8Mh8	en	[]	[]	['https://pbs.twimg.com/media/Dz7px2YX4AA6bvx.jpg']	1	43	83	['caromtetezi', 'carolinemwatha']	[]	https://twitter.com/fidakenya/status/1098572416928940033	False	0	1	https://pbs.twimg.com/media/Dz7px2YX4AA6bvx.jpg							[]"
2668, Central Africa Standard Time	,2019-02-21,"		Rev Timothy Njoya: We share in the pain of Carolines family. @bonifacemwangi @thekhrc  @AmnestyKenya #CaroMtetezi #carolinemwatha #CarolMtetezi	en	[{'screen_name': 'bonifacemwangi', 'name': 'boniface mwangi', 'id': '44116121'}, {'screen_name': 'thekhrc', 'name': 'khrc', 'id': '78857884'}, {'screen_name': 'amnestykenya', 'name': 'amnesty kenya', 'id': '262092909'}]	[]	[]	0	8	8	['caromtetezi', 'carolinemwatha', 'carolmtetezi']	[]	https://twitter.com/fidakenya/status/1098571117361545221	False	0	0								[]"
2669, Central Africa Standard Time	,2019-02-21,"		We are celebrating Caroline Mwathaâ€™s life today at Freedom Corner from 2pm-5pm. Candle-lit vigil will follow from 5pm- 7pm. You're all welcome to celebrate her life and the great work she did as a Human Rights Defender. @bonifacemwangi @ChoraKenya #CarolMtetezi  https://t.co/I1VvRKP9jQ	en	[{'screen_name': 'bonifacemwangi', 'name': 'boniface mwangi', 'id': '44116121'}, {'screen_name': 'chorakenya', 'name': 'chora', 'id': '898106783780270080'}]	[]	['https://pbs.twimg.com/media/Dz6_jkeWoAA5TMs.jpg']	6	27	59	['carolmtetezi']	[]	https://twitter.com/fidakenya/status/1098527337539346433	False	0	1	https://pbs.twimg.com/media/Dz6_jkeWoAA5TMs.jpg							[]"
2670, Central Africa Standard Time	,2019-02-21,"		Alongside other Human Rights Defenders, "
2671, Central Africa Standard Time	,2019-02-21,"		Teresa Omondi: There is need for transparency and accountability in the collection of data under the Huduma Namba project. @citizentvkenya  https://t.co/MdKFJJaqrq	en	[{'screen_name': 'citizentvkenya', 'name': 'citizen tv kenya', 'id': '70394965'}]	['https://citizentv.co.ke/tv/']	[]	0	1	2	[]	[]	https://twitter.com/fidakenya/status/1098446174590300160	False	0	0								[]"
2672, Central Africa Standard Time	,2019-02-21,		How safe is your data in the reigns of Huduma Namba? Share your comments this morning.	en	[]	[]	[]	2	1	3	[]	[]	https://twitter.com/fidakenya/status/1098441944164954112	False	https://twitter.com/citizentvkenya/status/1098441500176904192	0								[]
2673, Central Africa Standard Time	,2019-02-21,"		National Biometric conversation happening on @citizentvkenya this morning. FIDA Executive Director Teresa Omondi-Adeitan on the panel.  https://t.co/MdKFJJaqrq	en	[{'screen_name': 'citizentvkenya', 'name': 'citizen tv kenya', 'id': '70394965'}]	['https://citizentv.co.ke/tv/']	[]	0	1	3	[]	[]	https://twitter.com/fidakenya/status/1098440490079436800	False	0	0								[]"
2674, Central Africa Standard Time	,2019-02-15,"		""RT @awdf01: """"Here's is to strong #women. May we know them. May we be them. May we raise them"""" #HappyFriday  https://t.co/YrpwayQ8li""	en	""[{'screen_name': 'awdf01', 'name': """"african women's development fund"""", 'id': '24703416'}]""	[]	['https://pbs.twimg.com/media/DzcCADLWoAADlgz.jpg']	0	9	0	['women', 'happyfriday']	[]	https://twitter.com/fidakenya/status/1096515498316046336	True	0	1	https://pbs.twimg.com/media/DzcCADLWoAADlgz.jpg				24703416	""""""Here's is to strong #women. May we know them. May we be them. May we raise them"""" #HappyFriday https://t.co/YrpwayQ8li""	1096347547252215809	[]	2019-02-15 10:56:39 W. Central Africa Standard Time"
2675, Central Africa Standard Time	,2019-02-14,"		RT @better4kenya: A7. We have a number of amazing women in leadership who have brought change to Kenya by always advocating for women rightâ€¦	en	[{'screen_name': 'better4kenya', 'name': 'better4kenya', 'id': '968545990767767552'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/fidakenya/status/1095960517443764224	True	https://twitter.com/fidakenya/status/1095954434474102786	0					968545990767767552	""A7. We have a number of amazing women in leadership who have brought change to Kenya by always advocating for women rights and equal representation e.g @MarthaKarua @EstherPassaris @Rachelshebesh @mamangilu @AnneWaiguru"
2676, Central Africa Standard Time	,2019-02-14,"		RT @CREAWKenya: Our parliamentarians should honour the Constitution and its requirements. #TwoThirdsNOW #DeliverForGoodKENYA  https://t.co/Gâ€¦	en	[{'screen_name': 'creawkenya', 'name': 'creaw kenya', 'id': '522064682'}]	[]	[]	0	4	0	['twothirdsnow', 'deliverforgoodkenya']	[]	https://twitter.com/fidakenya/status/1095960432471359488	True	https://twitter.com/fidakenya/status/1095955976476393473	0					522064682	Our parliamentarians should honour the Constitution and its requirements. #TwoThirdsNOW #DeliverForGoodKENYA	1095956380916371456	[]	2019-02-14 09:02:17 W. Central Africa Standard Time"
2677, Central Africa Standard Time	,2019-02-14,"		RT @better4kenya: With the female population being over 50% and 46.6% of the 19.6 million registered voters,  women's contribution to democâ€¦	en	[{'screen_name': 'better4kenya', 'name': 'better4kenya', 'id': '968545990767767552'}]	[]	[]	0	8	0	[]	[]	https://twitter.com/fidakenya/status/1095960356361510912	True	0	0					968545990767767552	""With the female population being over 50% and 46.6% of the 19.6 million registered voters,  women's contribution to democracy in Kenya is extremely important. #DeliverForGoodKenya #TwoThirdsNow"
2678, Central Africa Standard Time	,2019-02-14,"		RT @winipookie: TRUE! Women are far-sighted. They will design policies that impact their communities for generations to come. Their abilityâ€¦	en	[{'screen_name': 'winipookie', 'name': 'wini pookie', 'id': '576339766'}]	[]	[]	0	5	0	[]	[]	https://twitter.com/fidakenya/status/1095960339500417024	True	https://twitter.com/AkiliDada/status/1095944483882131457	0					576339766	TRUE! Women are far-sighted. They will design policies that impact their communities for generations to come. Their ability to nurture will enable them to be mentors and role models to the next generation of women leaders. #DeliverforGoodKENYA #TwoThirdsNOW	1095957357975257088	[]	2019-02-14 09:06:10 W. Central Africa Standard Time"
2679, Central Africa Standard Time	,2019-02-14,"		RT @kefeado: @AkiliDada @MakeWomenCount @WomenDeliver @CREAWKenya @YouthActKE @fidakenya @SDGsKenyaForum @PlanKenya @groots_kenya To ensureâ€¦	en	[{'screen_name': 'kefeado', 'name': 'kefeado', 'id': '774283108241866752'}, {'screen_name': 'akilidada', 'name': 'akili dada', 'id': '120586416'}, {'screen_name': 'makewomencount', 'name': 'makeeverywomancount', 'id': '316345697'}, {'screen_name': 'womendeliver', 'name': 'women deliver', 'id': '27648752'}, {'screen_name': 'creawkenya', 'name': 'creaw kenya', 'id': '522064682'}, {'screen_name': 'youthactke', 'name': 'y-act, youth in action', 'id': '958933833545633794'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'sdgskenyaforum', 'name': 'sdgs kenya forum', 'id': '704017388438691840'}, {'screen_name': 'plankenya', 'name': 'plan international kenya', 'id': '2890316091'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/fidakenya/status/1095960303601401856	True	0	0					774283108241866752	@AkiliDada @MakeWomenCount @WomenDeliver @CREAWKenya @YouthActKE @fidakenya @SDGsKenyaForum @PlanKenya @groots_kenya To ensure this grassroot mobilizing so that we have an intersectional women's collective that agigates for full application of  Article 27 which speaks of equality and freedom from discrimination in the political, social and economic space. This Kenyan Collective must be owned.	1095957003527176192	[]	2019-02-14 09:04:46 W. Central Africa Standard Time"
2680, Central Africa Standard Time	,2019-02-14,"		RT @kefeado: @JosephOjuki @Oayouthkenya @fidakenya @CREAWKenya @AkiliDada #DeliverforGoodKENYA  #TwoThirdsNOW  The need to dismantle the heâ€¦	en	[{'screen_name': 'kefeado', 'name': 'kefeado', 'id': '774283108241866752'}, {'screen_name': 'josephojuki', 'name': 'joseph ojuki', 'id': '796665249239887872'}, {'screen_name': 'oayouthkenya', 'name': 'oayouth kenya', 'id': '1515937188'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'creawkenya', 'name': 'creaw kenya', 'id': '522064682'}, {'screen_name': 'akilidada', 'name': 'akili dada', 'id': '120586416'}]	[]	[]	0	9	0	['deliverforgoodkenya', 'twothirdsnow']	[]	https://twitter.com/fidakenya/status/1095960247380963334	True	0	0					774283108241866752	@JosephOjuki @Oayouthkenya @fidakenya @CREAWKenya @AkiliDada #DeliverforGoodKENYA  #TwoThirdsNOW  The need to dismantle the hegenomy of men is critical.  The  collective of women in leadership shows s that the drive to engage in transformative leadership is innate. Women have the ability to nuture development at the village unit.	1095951930503901184	[]	2019-02-14 08:44:36 W. Central Africa Standard Time"
2681, Central Africa Standard Time	,2019-02-14,"		It is a Wrap! Thank you very much for the insightful discussions! We can still have this discussion continue online. We have a duty to ourselves, and future generations to ensure equitable leadership for all. That is our solemn duty. #DeliverForGoodKenya #TwoThirdsNOW .  https://t.co/2GODeUa81p	en	[]	[]	['https://pbs.twimg.com/media/DzWg9tJW0AAh-34.jpg']	0	5	9	['deliverforgoodkenya', 'twothirdsnow']	[]	https://twitter.com/fidakenya/status/1095959691820183552	False	0	1	https://pbs.twimg.com/media/DzWg9tJW0AAh-34.jpg							[]"
2682, Central Africa Standard Time	,2019-02-14,"		How can Kenyans use their voice to make sure government leaders are accountable? #DeliverforGoodKenya #TwoThirdsNOW @better4kenya @AkiliDada @FemnetProg @youthagenda254 @better4kenya @SDGsKenyaForum @groots_kenya @CREAWKenya  https://t.co/547DK5XOsy	en	[{'screen_name': 'better4kenya', 'name': 'better4kenya', 'id': '968545990767767552'}, {'screen_name': 'akilidada', 'name': 'akili dada', 'id': '120586416'}, {'screen_name': 'femnetprog', 'name': 'femnet', 'id': '334548719'}, {'screen_name': 'youthagenda254', 'name': 'the youth agenda', 'id': '108966241'}, {'screen_name': 'better4kenya', 'name': 'better4kenya', 'id': '968545990767767552'}, {'screen_name': 'sdgskenyaforum', 'name': 'sdgs kenya forum', 'id': '704017388438691840'}, {'screen_name': 'creawkenya', 'name': 'creaw kenya', 'id': '522064682'}]	[]	['https://pbs.twimg.com/media/DzWfaHmX0AEDlxH.jpg']	3	7	3	['deliverforgoodkenya', 'twothirdsnow']	[]	https://twitter.com/fidakenya/status/1095957757583388672	False	0	1	https://pbs.twimg.com/media/DzWfaHmX0AEDlxH.jpg							[]"
2683, Central Africa Standard Time	,2019-02-14,"		Just Two More questions to go, then we call it a wrap! #DeliverforGoodKenya #TwoThirdsNOW	en	[]	[]	[]	0	1	2	['deliverforgoodkenya', 'twothirdsnow']	[]	https://twitter.com/fidakenya/status/1095957265776082944	False	0	0								[]"
2684, Central Africa Standard Time	,2019-02-14,"		What is the one message you would want to pass to Parliament as they prepare to vote for the Two Thirds Gender Bill? #DeliverforGoodKenya #TwoThirdsNOW @better4kenya @siasaplace @AkiliDada @Oayouthkenya @SDGsKenyaForum @CREAWKenya @FemnetProg  https://t.co/ShwhaUCS0t	en	[{'screen_name': 'better4kenya', 'name': 'better4kenya', 'id': '968545990767767552'}, {'screen_name': 'siasaplace', 'name': 'siasa place', 'id': '2903682507'}, {'screen_name': 'akilidada', 'name': 'akili dada', 'id': '120586416'}, {'screen_name': 'oayouthkenya', 'name': 'oayouth kenya', 'id': '1515937188'}, {'screen_name': 'sdgskenyaforum', 'name': 'sdgs kenya forum', 'id': '704017388438691840'}, {'screen_name': 'creawkenya', 'name': 'creaw kenya', 'id': '522064682'}, {'screen_name': 'femnetprog', 'name': 'femnet', 'id': '334548719'}]	[]	['https://pbs.twimg.com/media/DzWdykGW0AErK7x.jpg']	14	11	17	['deliverforgoodkenya', 'twothirdsnow']	[]	https://twitter.com/fidakenya/status/1095955976476393473	False	0	1	https://pbs.twimg.com/media/DzWdykGW0AErK7x.jpg							[]"
2685, Central Africa Standard Time	,2019-02-14,"		RT @AmmonAllen: Women and girls are key drivers of change and strong pillars for sustainable development, the more they are engaged in a coâ€¦	en	[{'screen_name': 'ammonallen', 'name': 'ammon', 'id': '545118221'}]	[]	[]	0	12	0	[]	[]	https://twitter.com/fidakenya/status/1095955275637501952	True	https://twitter.com/CREAWKenya/status/1095943613945651201	0					545118221	Women and girls are key drivers of change and strong pillars for sustainable development, the more they are engaged in a countries development agenda, the more sustainable the economy becomes #DeliverForGoodKenya #TwoThirdsNow @fidakenya @CREAWKenya @AkiliDada	1095951250925981697	[]	2019-02-14 08:41:54 W. Central Africa Standard Time"
2686, Central Africa Standard Time	,2019-02-14,"		RT @youthagenda254: Women are the pillar and strength of the society. Why is it hard for us to bring women on the leadership table. #TwoThiâ€¦	en	[{'screen_name': 'youthagenda254', 'name': 'the youth agenda', 'id': '108966241'}]	[]	[]	0	15	0	[]	[]	https://twitter.com/fidakenya/status/1095955173950791680	True	0	0					108966241	""Women are the pillar and strength of the society. Why is it hard for us to bring women on the leadership table."
2687, Central Africa Standard Time	,2019-02-14,"		RT @TICAH_KE: There is URGENT NEED for #TwoThirdsNOW in a country where over 52% of her population are marginalized. Law makers need to makâ€¦	en	[{'screen_name': 'ticah_ke', 'name': 'ticah_ke', 'id': '1933501723'}]	[]	[]	0	11	0	['twothirdsnow']	[]	https://twitter.com/fidakenya/status/1095955144523612160	True	0	0					1933501723	There is URGENT NEED for #TwoThirdsNOW in a country where over 52% of her population are marginalized. Law makers need to make a deliberate effort to pass the gender bill lest we end up in a constitutional crisis. @KEWOPA @okothkenneth @fidakenya  #DeliverforGoodKENYA @AkiliDada	1095954849726902273	[]	2019-02-14 08:56:12 W. Central Africa Standard Time"
2688, Central Africa Standard Time	,2019-02-14,"		RT @JosephOjuki: @fidakenya @PlanKenya @CREAWKenya @FemnetProg @youthagenda254 @Oayouthkenya @siasaplace @groots_kenya @SDGsKenyaForum @Akiâ€¦	en	[{'screen_name': 'josephojuki', 'name': 'joseph ojuki', 'id': '796665249239887872'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'plankenya', 'name': 'plan international kenya', 'id': '2890316091'}, {'screen_name': 'creawkenya', 'name': 'creaw kenya', 'id': '522064682'}, {'screen_name': 'femnetprog', 'name': 'femnet', 'id': '334548719'}, {'screen_name': 'youthagenda254', 'name': 'the youth agenda', 'id': '108966241'}, {'screen_name': 'oayouthkenya', 'name': 'oayouth kenya', 'id': '1515937188'}, {'screen_name': 'siasaplace', 'name': 'siasa place', 'id': '2903682507'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/fidakenya/status/1095954746891034630	True	0	0					796665249239887872	""@fidakenya @PlanKenya @CREAWKenya @FemnetProg @youthagenda254 @Oayouthkenya @siasaplace @groots_kenya @SDGsKenyaForum @AkiliDada @WomenDeliver #DeliverforGoodKENYA #DeliverforGoodKenyapartners #TwoThirdsNOW the issue of bribing voters should be highly condemed to allow free ground favourable for all participants."
2689, Central Africa Standard Time	,2019-02-14,		Q7. What are some of the examples of women in leaderhsip that have brought change to Kenyans? #DeliverforGoodKenya  https://t.co/maEINa9Bd2	en	[]	[]	['https://pbs.twimg.com/media/DzWcjlQWwAAC8HC.jpg']	4	4	4	['deliverforgoodkenya']	[]	https://twitter.com/fidakenya/status/1095954434474102786	False	0	1	https://pbs.twimg.com/media/DzWcjlQWwAAC8HC.jpg							[]
2690, Central Africa Standard Time	,2019-02-14,"		RT @JosephOjuki: @groots_kenya @better4kenya @AkiliDada @FemnetProg @KEWOPA @SDGsKenyaForum @youthagenda254 @PlanKenya @WomankindKenya @CREâ€¦	en	[{'screen_name': 'josephojuki', 'name': 'joseph ojuki', 'id': '796665249239887872'}]	[]	[]	0	7	0	[]	[]	https://twitter.com/fidakenya/status/1095953874375139331	True	0	0					796665249239887872	@groots_kenya @better4kenya @AkiliDada @FemnetProg @KEWOPA @SDGsKenyaForum @youthagenda254 @PlanKenya @WomankindKenya @CREAWKenya @fidakenya #DeliverforGoodKENYA #TwoThirdsNOW #DeliverforGoodKenyapartners Kofi Annan noted, â€œstudy after study has taught us, there is no tool for development more effective than the empowerment of women.@Oayouthkenya @CREAWKenya @fidakenya	1095953675707666432	[]	2019-02-14 08:51:32 W. Central Africa Standard Time"
2691, Central Africa Standard Time	,2019-02-14,"		RT @AkiliDada: We are trailing behind other African countries when it comes to representation of women in parliament. Data courtesy @MakeWoâ€¦	en	[{'screen_name': 'akilidada', 'name': 'akili dada', 'id': '120586416'}]	[]	[]	0	30	0	[]	[]	https://twitter.com/fidakenya/status/1095953810386755584	True	0	0					120586416	We are trailing behind other African countries when it comes to representation of women in parliament. Data courtesy @MakeWomenCount. #DeliverforGoodKENYA #TwoThirdsNOW @WomenDeliver @CREAWKenya @YouthActKE @kefeado @FIDAKenya @SDGsKenyaForum @PlanKenya @groots_kenya https://t.co/BzhzDN6O2I	1095953292264378368	[]	2019-02-14 08:50:01 W. Central Africa Standard Time"
2692, Central Africa Standard Time	,2019-02-14,"		Q6. What systems can we put in place to ensure qualified and deserving leaders hold office? #DeliverForGoodKenya #TwoThirdsNOW @PlanKenya @CREAWKenya @FemnetProg @youthagenda254 @Oayouthkenya @siasaplace @groots_kenya @SDGsKenyaForum @AkiliDada @WomenDeliver  https://t.co/Z4NpeOfOAP	en	[{'screen_name': 'plankenya', 'name': 'plan international kenya', 'id': '2890316091'}, {'screen_name': 'creawkenya', 'name': 'creaw kenya', 'id': '522064682'}, {'screen_name': 'femnetprog', 'name': 'femnet', 'id': '334548719'}, {'screen_name': 'youthagenda254', 'name': 'the youth agenda', 'id': '108966241'}, {'screen_name': 'oayouthkenya', 'name': 'oayouth kenya', 'id': '1515937188'}, {'screen_name': 'siasaplace', 'name': 'siasa place', 'id': '2903682507'}, {'screen_name': 'sdgskenyaforum', 'name': 'sdgs kenya forum', 'id': '704017388438691840'}, {'screen_name': 'akilidada', 'name': 'akili dada', 'id': '120586416'}, {'screen_name': 'womendeliver', 'name': 'women deliver', 'id': '27648752'}]	[]	['https://pbs.twimg.com/media/DzWbVNzXgAATa0y.jpg']	1	8	5	['deliverforgoodkenya', 'twothirdsnow']	[]	https://twitter.com/fidakenya/status/1095953365048147968	False	0	1	https://pbs.twimg.com/media/DzWbVNzXgAATa0y.jpg							[]"
2693, Central Africa Standard Time	,2019-02-14,"		""RT @sa_achieng: """"Decentralization has brought power closer to the marginalized and vulnerable population _adolescents"""". Angela Nguku @WRA_Kâ€¦""	en	[{'screen_name': 'sa_achieng', 'name': 'sylvia achieng', 'id': '3434556509'}, {'screen_name': 'wra_k', 'name': 'white ribbon kenya', 'id': '780681443781464064'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/fidakenya/status/1095952737391517696	True	0	0					3434556509	""""""Decentralization has brought power closer to the marginalized and vulnerable population _adolescents"""". Angela Nguku @WRA_K @county037 @PATHtweets #AdvocacyLearningLab""	1095952623449067520	[]	2019-02-14 08:47:21 W. Central Africa Standard Time"
